# x, y, z, u, v, w
5.988660995905542350e+00,1.079922474671491273e+00,9.817477042468103487e-02,5.943938813646560959e-01,6.280188694781225767e-01,7.384249209007881509e-01
6.185010536754905530e+00,1.079922474671491273e+00,9.817477042468103487e-02,4.335106603838228545e-01,8.905015990677824789e-01,-2.318548793951704656e-01
9.817477042468103487e-02,1.276272015520853564e+00,9.817477042468103487e-02,6.702552326107397151e-01,1.433851316876360693e+00,-5.096142632821145657e-01
2.945243112740431046e-01,1.276272015520853564e+00,9.817477042468103487e-02,3.985228947217646089e-01,6.997373336048414716e-01,-1.043473045070318461e+00
4.908738521234051744e-01,1.276272015520853564e+00,9.817477042468103487e-02,-3.163482865714685455e-02,-3.426050051527149698e-01,-6.983348979640794374e-01
6.872233929727672441e-01,1.276272015520853564e+00,9.817477042468103487e-02,-5.691309987166331963e-01,-1.435372903001026934e+00,2.439199075738813782e-01
8.835729338221293139e-01,1.276272015520853564e+00,9.817477042468103487e-02,-9.982837715217796060e-01,-2.063308565580132203e+00,1.140485697363227136e+00
1.079922474671491273e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.196136704998476574e+00,-1.901926577745685298e+00,1.467217940568270595e+00
1.276272015520853564e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.245653450974760323e+00,-1.141313972902380014e+00,1.300711632305322718e+00
1.472621556370215412e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.246414608971593285e+00,-1.483290477258849271e-01,1.036775453801147551e+00
1.668971097219577704e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.137763414536360873e+00,6.739884593625828924e-01,7.440199809559797650e-01
1.865320638068939552e+00,1.276272015520853564e+00,9.817477042468103487e-02,-7.657857965686070134e-01,8.417986310813944106e-01,2.863413465841455063e-01
2.061670178918301843e+00,1.276272015520853564e+00,9.817477042468103487e-02,-9.439967988021158440e-02,2.516076390896061499e-01,-1.769688029661226070e-01
2.258019719767663691e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.562650655972217528e-01,-5.816441525383223565e-01,-3.509714041386531314e-01
2.454369260617025983e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.111935238387930180e+00,-1.094321605858013191e+00,-2.362053179485589793e-01
2.650718801466387831e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.051243403717319058e+00,-1.119595540007801482e+00,-5.894100182342673633e-02
2.847068342315750122e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.095676269238263778e-01,-7.367825438827901863e-01,8.887255485513113895e-02
3.043417883165111970e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.252171012409590278e-01,-1.696366046365028191e-01,3.014376907654179316e-01
3.239767424014474262e+00,1.276272015520853564e+00,9.817477042468103487e-02,-1.771095679896891317e-01,1.807460309220967898e-01,5.673404226622471569e-01
3.436116964863836110e+00,1.276272015520853564e+00,9.817477042468103487e-02,-2.908574839079010044e-01,1.094822544689980914e-01,7.524055435081651311e-01
3.632466505713198401e+00,1.276272015520853564e+00,9.817477042468103487e-02,-2.982997142518707956e-01,-6.954646308368404861e-02,8.968512477742981437e-01
3.828816046562560249e+00,1.276272015520853564e+00,9.817477042468103487e-02,-2.291087697525076849e-01,2.786432750390794438e-02,1.147521038067643717e+00
4.025165587411922985e+00,1.276272015520853564e+00,9.817477042468103487e-02,-4.047641833241771847e-02,3.584635452682818357e-01,1.477380395520245360e+00
4.221515128261284389e+00,1.276272015520853564e+00,9.817477042468103487e-02,2.814556497599811635e-01,6.453956019205140393e-01,1.709242878586833436e+00
4.417864669110645792e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.393920525569306568e-01,7.386186763675549605e-01,1.628750129804511948e+00
4.614214209960008972e+00,1.276272015520853564e+00,9.817477042468103487e-02,8.768545001876438816e-01,6.638035843858391960e-01,1.139744688137169337e+00
4.810563750809370376e+00,1.276272015520853564e+00,9.817477042468103487e-02,8.768522513997411005e-01,5.126791532758979697e-01,5.420478354724316272e-01
5.006913291658733556e+00,1.276272015520853564e+00,9.817477042468103487e-02,6.430674043338243662e-01,3.832436257878523156e-01,3.405138079580166677e-01
5.203262832508094959e+00,1.276272015520853564e+00,9.817477042468103487e-02,3.669831870326955015e-01,3.496750619853074560e-01,6.717624771487786806e-01
5.399612373357456363e+00,1.276272015520853564e+00,9.817477042468103487e-02,3.253527737182009272e-01,3.908474970203380527e-01,1.302627926081703524e+00
5.595961914206819543e+00,1.276272015520853564e+00,9.817477042468103487e-02,5.854911371322923941e-01,5.067458970613816227e-01,1.958085953558943881e+00
5.792311455056180947e+00,1.276272015520853564e+00,9.817477042468103487e-02,9.009953185288509525e-01,8.551159042810412281e-01,2.260163068976638101e+00
5.988660995905542350e+00,1.276272015520853564e+00,9.817477042468103487e-02,1.000759127046865204e+00,1.398094708245561035e+00,1.804441253941343026e+00
6.185010536754905530e+00,1.276272015520853564e+00,9.817477042468103487e-02,8.760752580567315873e-01,1.695810598193306040e+00,6.650980785817550700e-01
9.817477042468103487e-02,1.472621556370215412e+00,9.817477042468103487e-02,1.225197965733528127e+00,1.710233132572001491e+00,2.011127612812687315e-01
2.945243112740431046e-01,1.472621556370215412e+00,9.817477042468103487e-02,1.120397063917144553e+00,1.030275904650732821e+00,-4.908868377551460216e-01
4.908738521234051744e-01,1.472621556370215412e+00,9.817477042468103487e-02,6.633392019811120699e-01,8.637721511447902373e-03,-4.787780212942484570e-01
6.872233929727672441e-01,1.472621556370215412e+00,9.817477042468103487e-02,-6.133646457016948828e-02,-1.147278511749283858e+00,1.582428647067034011e-01
8.835729338221293139e-01,1.472621556370215412e+00,9.817477042468103487e-02,-7.564434069919088177e-01,-1.809705744249507919e+00,1.106800119498133839e+00
1.079922474671491273e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.173536304383300699e+00,-1.590323680092517122e+00,1.815663095842852792e+00
1.276272015520853564e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.261991354757946660e+00,-7.878551728535811982e-01,1.871716660281952604e+00
1.472621556370215412e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.076334322847850800e+00,1.304358339241558085e-01,1.289411604201366357e+00
1.668971097219577704e+00,1.472621556370215412e+00,9.817477042468103487e-02,-6.594406141021790235e-01,7.880353630886942629e-01,3.502975062138411477e-01
1.865320638068939552e+00,1.472621556370215412e+00,9.817477042468103487e-02,-6.513975997967762221e-02,7.578004178807905555e-01,-5.779434571779978880e-01
2.061670178918301843e+00,1.472621556370215412e+00,9.817477042468103487e-02,5.796906373570013260e-01,2.789841185669454313e-02,-1.149620611207378795e+00
2.258019719767663691e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.063944894751875481e+00,-7.412775210873039367e-01,-1.289381879044775081e+00
2.454369260617025983e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.162881599204735217e+00,-9.954709215882779905e-01,-1.220488510440830954e+00
2.650718801466387831e+00,1.472621556370215412e+00,9.817477042468103487e-02,8.229780766837786476e-01,-8.134400242485146926e-01,-1.068459777999370530e+00
2.847068342315750122e+00,1.472621556370215412e+00,9.817477042468103487e-02,2.848868875982181192e-01,-4.905457622812343654e-01,-6.374744878707568896e-01
3.043417883165111970e+00,1.472621556370215412e+00,9.817477042468103487e-02,-9.919833949420861496e-02,-2.072294880473566359e-01,1.980750631484807234e-01
3.239767424014474262e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.836790939000582101e-01,-1.324373113778698763e-01,1.095724771386213048e+00
3.436116964863836110e+00,1.472621556370215412e+00,9.817477042468103487e-02,-9.839909289943696291e-02,-2.704697366276458959e-01,1.584852195144390574e+00
3.632466505713198401e+00,1.472621556370215412e+00,9.817477042468103487e-02,-4.758928542099061243e-02,-2.803467371103945949e-01,1.585218609220428787e+00
3.828816046562560249e+00,1.472621556370215412e+00,9.817477042468103487e-02,-9.429924398790419382e-02,9.886614872917126595e-02,1.352842242424546981e+00
4.025165587411922985e+00,1.472621556370215412e+00,9.817477042468103487e-02,-1.079311221159288403e-01,6.671260050158516197e-01,1.231240090749824212e+00
4.221515128261284389e+00,1.472621556370215412e+00,9.817477042468103487e-02,8.730937233006678955e-02,1.048081677816793400e+00,1.416192162993634485e+00
4.417864669110645792e+00,1.472621556370215412e+00,9.817477042468103487e-02,5.068985817226545620e-01,1.095144155363917848e+00,1.627657224019313897e+00
4.614214209960008972e+00,1.472621556370215412e+00,9.817477042468103487e-02,9.541138127492178045e-01,9.501471513566835947e-01,1.329513515554293202e+00
4.810563750809370376e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.158535475794213454e+00,8.054599445197403451e-01,5.543358993695843839e-01
5.006913291658733556e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.013898040903133735e+00,6.701007986348836987e-01,2.519371673037196224e-02
5.203262832508094959e+00,1.472621556370215412e+00,9.817477042468103487e-02,7.242668388396512613e-01,4.825671023233503720e-01,2.987713831016550747e-01
5.399612373357456363e+00,1.472621556370215412e+00,9.817477042468103487e-02,6.140837477263159094e-01,3.433133882574185280e-01,1.269080366069903487e+00
5.595961914206819543e+00,1.472621556370215412e+00,9.817477042468103487e-02,7.586672467923943897e-01,4.920515325707854326e-01,2.397674820618119096e+00
5.792311455056180947e+00,1.472621556370215412e+00,9.817477042468103487e-02,9.565605782593749051e-01,1.048151935644792587e+00,2.997342803534413402e+00
5.988660995905542350e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.066748537045674183e+00,1.719778042517067451e+00,2.604361379294265699e+00
6.185010536754905530e+00,1.472621556370215412e+00,9.817477042468103487e-02,1.148996035621810519e+00,1.993417667433775131e+00,1.428809534804520220e+00
9.817477042468103487e-02,1.668971097219577704e+00,9.817477042468103487e-02,1.431757405985672582e+00,1.495707363020372771e+00,6.808604862744601638e-01
2.945243112740431046e-01,1.668971097219577704e+00,9.817477042468103487e-02,1.607631074148376582e+00,1.076000684670728846e+00,1.120534503918886038e-01
4.908738521234051744e-01,1.668971097219577704e+00,9.817477042468103487e-02,1.389573433087249565e+00,2.819835415818766622e-01,-8.124742703762223572e-02
6.872233929727672441e-01,1.668971097219577704e+00,9.817477042468103487e-02,7.931154977178208609e-01,-7.247101160953635102e-01,1.816509364968331708e-01
8.835729338221293139e-01,1.668971097219577704e+00,9.817477042468103487e-02,5.052043157557842279e-02,-1.270002803484363341e+00,9.355138395179372068e-01
1.079922474671491273e+00,1.668971097219577704e+00,9.817477042468103487e-02,-5.195717978421808825e-01,-1.012359811175159274e+00,1.672908935008226905e+00
1.276272015520853564e+00,1.668971097219577704e+00,9.817477042468103487e-02,-6.968658858306325810e-01,-3.536927733527806539e-01,1.612268587168087741e+00
1.472621556370215412e+00,1.668971097219577704e+00,9.817477042468103487e-02,-4.399665770429963541e-01,2.895484284486484761e-01,5.345720191524260256e-01
1.668971097219577704e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.473590683286631065e-01,7.322651875705122881e-01,-9.412864240640904656e-01
1.865320638068939552e+00,1.668971097219577704e+00,9.817477042468103487e-02,8.498287964349640067e-01,6.505687883231362489e-01,-1.933484808190693016e+00
2.061670178918301843e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.403383181447456218e+00,2.162434009068324101e-02,-2.072481822816466313e+00
2.258019719767663691e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.601829528123534629e+00,-5.148917070257096329e-01,-1.727694266455440886e+00
2.454369260617025983e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.369377529026271523e+00,-5.198929307155298885e-01,-1.469075751480124259e+00
2.650718801466387831e+00,1.668971097219577704e+00,9.817477042468103487e-02,8.110721455993660234e-01,-3.004449570108220224e-01,-1.352336069298967436e+00
2.847068342315750122e+00,1.668971097219577704e+00,9.817477042468103487e-02,2.119956588361918137e-01,-2.492506110768667738e-01,-8.837303907800038161e-01
3.043417883165111970e+00,1.668971097219577704e+00,9.817477042468103487e-02,-1.345476998346320230e-01,-3.644069935940157934e-01,2.115002677296175526e-01
3.239767424014474262e+00,1.668971097219577704e+00,9.817477042468103487e-02,-1.655167588890119057e-01,-5.149506347484624769e-01,1.457037725701129327e+00
3.436116964863836110e+00,1.668971097219577704e+00,9.817477042468103487e-02,-7.286380011033495585e-02,-5.632154820838640719e-01,2.122523337999747906e+00
3.632466505713198401e+00,1.668971097219577704e+00,9.817477042468103487e-02,-8.194624030419787875e-02,-2.922169171649461328e-01,1.914319639261355510e+00
3.828816046562560249e+00,1.668971097219577704e+00,9.817477042468103487e-02,-2.366432254878441943e-01,3.246660736598935282e-01,1.100874308561043513e+00
4.025165587411922985e+00,1.668971097219577704e+00,9.817477042468103487e-02,-3.865352096187814612e-01,9.499506262298366144e-01,3.811655228345566249e-01
4.221515128261284389e+00,1.668971097219577704e+00,9.817477042468103487e-02,-3.404980659236803708e-01,1.209197166924081746e+00,3.628785327811033801e-01
4.417864669110645792e+00,1.668971097219577704e+00,9.817477042468103487e-02,-3.372414818026383404e-02,1.063383376858454188e+00,7.826627077936563204e-01
4.614214209960008972e+00,1.668971097219577704e+00,9.817477042468103487e-02,4.006083674044871312e-01,8.346265495592349870e-01,7.299257799335178154e-01
4.810563750809370376e+00,1.668971097219577704e+00,9.817477042468103487e-02,7.059985756416533587e-01,7.979845986911704436e-01,-7.156646247741310640e-02
5.006913291658733556e+00,1.668971097219577704e+00,9.817477042468103487e-02,7.258726775697078581e-01,7.798229948402867207e-01,-7.848480808107707318e-01
5.203262832508094959e+00,1.668971097219577704e+00,9.817477042468103487e-02,5.766894801804623993e-01,4.985285919888352568e-01,-4.914943548583977084e-01
5.399612373357456363e+00,1.668971097219577704e+00,9.817477042468103487e-02,4.969591211574401202e-01,1.491243805757308527e-01,8.099890514397010133e-01
5.595961914206819543e+00,1.668971097219577704e+00,9.817477042468103487e-02,5.481652705727068087e-01,2.072101886426382933e-01,2.302984415184067490e+00
5.792311455056180947e+00,1.668971097219577704e+00,9.817477042468103487e-02,6.381895711647369573e-01,7.750026565588544747e-01,3.052337587698489951e+00
5.988660995905542350e+00,1.668971097219577704e+00,9.817477042468103487e-02,7.792742962370818871e-01,1.408468079824140684e+00,2.688286289911908433e+00
6.185010536754905530e+00,1.668971097219577704e+00,9.817477042468103487e-02,1.068490475017338515e+00,1.648572767977802833e+00,1.651363216653120025e+00
9.817477042468103487e-02,1.865320638068939552e+00,9.817477042468103487e-02,1.131772106822160229e+00,9.691795358061481291e-01,8.899165940713482659e-01
2.945243112740431046e-01,1.865320638068939552e+00,9.817477042468103487e-02,1.493813317680140695e+00,7.732484964200567745e-01,7.188990138668516217e-01
4.908738521234051744e-01,1.865320638068939552e+00,9.817477042468103487e-02,1.591443070620800926e+00,1.977488749214827424e-01,5.305295725990037958e-01
6.872233929727672441e-01,1.865320638068939552e+00,9.817477042468103487e-02,1.311034268928445989e+00,-5.267284160406635607e-01,4.981385061254045565e-01
8.835729338221293139e-01,1.865320638068939552e+00,9.817477042468103487e-02,7.449532312075070051e-01,-7.638737009747368356e-01,8.957998299819193155e-01
1.079922474671491273e+00,1.865320638068939552e+00,9.817477042468103487e-02,2.287710201574228996e-01,-3.790788737756509708e-01,1.307533963402240929e+00
1.276272015520853564e+00,1.865320638068939552e+00,9.817477042468103487e-02,8.640559592859582694e-02,1.035965426240008508e-01,8.798940773703701757e-01
1.472621556370215412e+00,1.865320638068939552e+00,9.817477042468103487e-02,3.968957016353092948e-01,4.148347144859779734e-01,-5.701230075997264501e-01
1.668971097219577704e+00,1.865320638068939552e+00,9.817477042468103487e-02,1.019772147366039716e+00,6.364012386291887369e-01,-2.135367276894201360e+00
1.865320638068939552e+00,1.865320638068939552e+00,9.817477042468103487e-02,1.688493658980501966e+00,5.614614001317544956e-01,-2.689314077154657756e+00
